2026-03-17 00:00:00,14974.1796875,107.76469421386719,15000.15591796875,105.96843658447266,False,0
2026-03-18 00:00:00,14770.48046875,107.56165313720703,15003.556256510417,105.98995822906494,False,0
2026-03-19 00:00:00,14730.740234375,107.43594360351562,15006.381458333333,106.01258945465088,False,0
2026-03-20 00:00:00,14508.1201171875,106.57537841796875,15007.6901953125,106.03139137268066,False,0
2026-03-23 00:00:00,14675.169921875,106.54637145996094,15010.367526041666,106.04805931091309,False,0
2026-03-24 00:00:00,14620.3798828125,106.1982650756836,15012.681927083333,106.06450214385987,False,0
2026-03-25 00:00:00,14700.1796875,106.51736450195312,15016.07779296875,106.08528728485108,False,0
2026-03-26 00:00:00,14444.3603515625,106.1305923461914,15017.995859375,106.10342819213867,False,0
2026-03-27 00:00:00,14203.240234375,106.0435562133789,15018.672194010416,106.12089710235595,False,0
2026-03-30 00:00:00,14147.3095703125,106.7010726928711,15017.54392578125,106.14080108642578,False,0
2026-03-31 00:00:00,14560.75,106.71074676513672,15019.577194010417,106.15928535461425,False,0
2026-04-01 00:00:00,14665.6796875,106.71074676513672,15021.911061197916,106.17852741241455,False,0
2026-04-02 00:00:00,14683.2001953125,107.14585876464844,15024.133326822917,106.20065532684326,False,0
2026-04-06 00:00:00,14749.3095703125,107.09752655029297,15026.4919921875,106.21984226226806,False,0
2026-04-07 00:00:00,14760.6396484375,107.22322082519531,15029.531725260416,106.23927871704102,False,0
2026-04-08 00:00:00,15130.8603515625,107.24256896972656,15035.680794270833,106.25791206359864,True,15
2026-04-09 00:00:00,15225.1796875,107.29090118408203,15041.9737890625,106.27636085510254,True,14
2026-04-10 00:00:00,15209.3798828125,107.34892272949219,15047.358255208334,106.2944367980957,True,13
2026-04-13 00:00:00,15364.1103515625,107.60032653808594,15054.064921875,106.31348560333252,True,12
2026-04-14 00:00:00,15545.5498046875,107.84205627441406,15061.774388020833,106.33222759246826,True,11
2026-04-15 00:00:00,15670.76953125,107.74536895751953,15070.0578515625,106.3511491394043,True,10
2026-04-16 00:00:00,15711.7998046875,107.51329803466797,15078.3251171875,106.3675842666626,True,9
2026-04-17 00:00:00,15901.0302734375,107.7937240600586,15087.034388020833,106.38570678710937,True,8
2026-04-20 00:00:00,15863.6796875,107.72602844238281,15095.537721354167,106.40372833251953,True,7
2026-04-21 00:00:00,15763.01953125,107.54230499267578,15102.890319010417,106.4217342376709,True,6
2026-04-22 00:00:00,15928.16015625,107.70669555664062,15111.466256510417,106.44122737884521,True,5
2026-04-23 00:00:00,15862.5498046875,107.8807373046875,15119.697923177084,106.46201843261719,True,4
2026-04-24 00:00:00,15989.6904296875,108.10313415527344,15128.308658854166,106.48197303771973,True,3
2026-04-27 00:00:00,16009.490234375,108.0741195678711,15136.572395833333,106.50192508697509,True,2
2026-04-28 00:00:00,15931.2197265625,108.03544616699219,15143.872063802084,106.52253921508789,True,1
2026-04-29 00:00:00,15924.900390625,107.70669555664062,15151.6738671875,106.54117694854736,True,0
2026-04-30 00:00:00,16088.5595703125,107.8710708618164,15160.8461328125,106.56201469421387,True,0
2026-05-01 00:00:00,16136.0302734375,108.21217346191406,15170.82513671875,106.58279956817627,True,0
2026-05-04 00:00:00,16071.4404296875,108.01781463623047,15179.794869791667,106.60213748931885,True,0
2026-05-05 00:00:00,16202.3798828125,107.94005584716797,15189.377936197916,106.62051639556884,True,0
2026-05-06 00:00:00,16438.759765625,108.01781463623047,15200.1243359375,106.63795345306397,True,0
2026-05-07 00:00:00,16376.349609375,107.90118408203125,15210.113600260416,106.65433212280273,True,0
2026-05-08 00:00:00,16516.80078125,108.2607650756836,15220.976803385416,106.67455207824707,True,0
2026-05-11 00:00:00,16549.25,108.17330169677734,15232.039537760416,106.69395462036132,True,0
2026-05-12 00:00:00,16523.2890625,107.98865509033203,15242.559928385417,106.71195865631104,True,0
2026-05-13 00:00:00,16620.58984375,107.98865509033203,15254.108059895834,106.73062805175782,True,0
2026-05-14 00:00:00,16748.2109375,107.88175201416016,15265.928600260417,106.74595909118652,True,0
2026-05-15 00:00:00,16544.279296875,107.4930191040039,15276.661263020833,106.76138996124267,True,0
2026-05-18 00:00:00,16533.109375,107.36669158935547,15290.005924479166,106.77704460144042,True,0
2026-05-19 00:00:00,16423.779296875,107.00711822509766,15301.110651041667,106.78726192474365,True,0
2026-05-20 00:00:00,16601.419921875,107.2597885131836,15313.55205078125,106.79721813201904,True,0
2026-05-21 00:00:00,16631.9296875,107.2597885131836,15325.79384765625,106.80765071868896,True,0
2026-05-22 00:00:00,16694.890625,107.26950073242188,15339.075983072917,106.81856063842774,True,0
2026-05-26 00:00:00,16797.919921875,107.69710540771484,15352.526380208334,106.83103694915772,True,0
2026-05-27 00:00:00,16800.859375,107.75541687011719,15364.943509114584,106.84413822174072,True,0
2026-05-28 00:00:00,16897.640625,108.04696655273438,15378.00224609375,106.85869724273681,True,0
